date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:20	16892/16892	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2029%20Apr%202025%2017:16:52%20GMT	https://unpkg.com/js-datepicker@5.18.4/dist/datepicker.min.js	/Users/macbookair/websites/workk/unpkg.com/js-datepicker@5.18.4/dist/datepicker.min.js	(from https://softivuspro.com/bankhub-html/index.html)
00:31:22	512609/512609	---M-Z	200	added ('OK')	application/x-javascript	etag:%227d261-6757d5a0-5be7364d32843502;gz%22	https://softivuspro.com/bankhub-html/assets/js/libs/apexcharts.min.js	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/js/libs/apexcharts.min.js	(from https://softivuspro.com/bankhub-html/index.html)
00:31:22	79342/79342	---M-Z	200	added ('OK')	application/x-javascript	etag:%22135ee-6757d5a0-d00d78451272ba60;gz%22	https://softivuspro.com/bankhub-html/assets/js/charts.js	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/js/charts.js	(from https://softivuspro.com/bankhub-html/index.html)
00:31:24	49127/49127	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bfe7-6757d5a0-1f61ba958b2ccb9;gz%22	https://softivuspro.com/bankhub-html/assets/js/main.js	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/js/main.js	(from https://softivuspro.com/bankhub-html/index.html)
00:31:24	3415/3415	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d57-6757d5a0-4b5a5d41257a9131;gz%22	https://softivuspro.com/bankhub-html/assets/js/app.js	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/js/app.js	(from https://softivuspro.com/bankhub-html/index.html)
00:31:26	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2023%20May%202025%2023:31:25%20GMT	https://fonts.googleapis.com/robots.txt		(from https://softivuspro.com/bankhub-html/index.html)
00:31:26	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20May%202025%2023:31:26%20GMT	https://fonts.gstatic.com/robots.txt		(from https://softivuspro.com/bankhub-html/index.html)
00:31:28	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-6757d5a0-76d0e9f08c2930e4;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.eot	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:29	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-6757d5a0-76d0e9f08c2930e4;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.eot?	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400d41d.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:29	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2214b24-6757d5a0-52c6e04edb40f510;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.woff2	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.woff2	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:31	98673/98673	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218171-6757d5a0-1c8078b70dd5c4d1;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.woff	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.woff	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:32	156072/156072	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22261a8-6757d5a0-5d38e09216551a5a;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.ttf	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.ttf	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:33	927335/927335	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e2667-6757d5a0-7a9a92dec0d65d08;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.svg	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.svg	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:34	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-6757d5a0-b8e8176437bd0bb;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.eot	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:35	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-6757d5a0-b8e8176437bd0bb;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.eot?	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400d41d.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:36	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%223264-6757d5a0-f6aa454d85613d07;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.woff2	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.woff2	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:37	15489/15489	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223c81-6757d5a0-9391c2e2ac93165a;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.woff	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.woff	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:38	33724/33724	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283bc-6757d5a0-3d8e8d6401f5cd9;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.ttf	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.ttf	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:39	113535/113535	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bb7f-6757d5a0-27e9464c968693c;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.svg	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.svg	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:40	226312/226312	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-6757d5a0-cc35c2ee7b859255;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.eot	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:41	226312/226312	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-6757d5a0-cc35c2ee7b859255;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.eot?	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900d41d.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:42	96752/96752	---M--	200	added ('OK')	font/woff2	etag:%22179f0-6757d5a0-85e25db45a98f269;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.woff2	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.woff2	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:43	125421/125421	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221e9ed-6757d5a0-1abe3fde8acf5094;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.woff	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.woff	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:44	226128/226128	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2237350-6757d5a0-bfe8a28ffbf1174e;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.ttf	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.ttf	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:45	923151/923151	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e160f-6757d5a0-1a773a77e9bf51c6;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.svg	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.svg	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
00:31:47	325028/325028	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:45:37%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyeMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyeMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:48	325604/325604	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:45:38%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuDyfMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuDyfMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:49	325748/325748	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:45:36%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuOKfMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuOKfMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:51	324820/324820	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:45:36%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyfMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyfMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:52	325304/325304	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:45:34%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuI6fMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuI6fMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:53	326048/326048	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:45:37%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuGKYMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuGKYMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:55	326464/326464	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:46:01%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuFuYMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuFuYMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:55	327324/327324	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:46:01%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuDyYMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuDyYMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:57	3027/3027	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:31:56%20GMT	https://softivuspro.com/bankhub-html/assets/images/user.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/user.png	(from https://softivuspro.com/bankhub-html/chat.html)
00:31:57	327260/327260	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jul%202024%2022:46:01%20GMT	https://fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuBWYMZg.ttf	/Users/macbookair/websites/workk/fonts.gstatic.com/s/inter/v18/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuBWYMZg.ttf	(from https://fonts.googleapis.com/css2?family=Inter:wght@100..900&display=swap)
00:31:58	2743/2743	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:31:57%20GMT	https://softivuspro.com/bankhub-html/assets/images/user-1.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/user-1.png	(from https://softivuspro.com/bankhub-html/chat.html)
00:31:58	3634/3634	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:31:58%20GMT	https://softivuspro.com/bankhub-html/assets/images/user-2.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/user-2.png	(from https://softivuspro.com/bankhub-html/chat.html)
00:32:00	2700/2700	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:31:59%20GMT	https://softivuspro.com/bankhub-html/assets/images/user-10.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/user-10.png	(from https://softivuspro.com/bankhub-html/chat.html)
00:32:02	20829/20829	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:02%20GMT	https://softivuspro.com/bankhub-html/assets/images/help-center.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/help-center.png	(from https://softivuspro.com/bankhub-html/help-center.html)
00:32:03	5487/5487	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:03%20GMT	https://softivuspro.com/bankhub-html/assets/images/ellipse1.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/ellipse1.png	(from https://softivuspro.com/bankhub-html/sign-in.html)
00:32:04	5126/5126	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:04%20GMT	https://softivuspro.com/bankhub-html/assets/images/ellipse2.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/ellipse2.png	(from https://softivuspro.com/bankhub-html/sign-in.html)
00:32:05	62056/62056	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:05%20GMT	https://softivuspro.com/bankhub-html/assets/images/auth.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/auth.png	(from https://softivuspro.com/bankhub-html/sign-in.html)
00:32:06	15760/15760	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:06%20GMT	https://softivuspro.com/bankhub-html/assets/images/my-wallet-1.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/my-wallet-1.png	(from https://softivuspro.com/bankhub-html/dashboard-02.html)
00:32:09	1327/1327	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:09%20GMT	https://softivuspro.com/bankhub-html/assets/images/chrome.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/chrome.png	(from https://softivuspro.com/bankhub-html/dashboard-05.html)
00:32:11	1492/1492	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:11%20GMT	https://softivuspro.com/bankhub-html/assets/images/firefox.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/firefox.png	(from https://softivuspro.com/bankhub-html/dashboard-05.html)
00:32:11	1292/1292	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:11%20GMT	https://softivuspro.com/bankhub-html/assets/images/edge.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/edge.png	(from https://softivuspro.com/bankhub-html/dashboard-05.html)
00:32:12	1076/1076	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:12%20GMT	https://softivuspro.com/bankhub-html/assets/images/opera.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/opera.png	(from https://softivuspro.com/bankhub-html/dashboard-05.html)
00:32:13	1113/1113	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:13%20GMT	https://softivuspro.com/bankhub-html/assets/images/usa-sm.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/usa-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
00:32:14	937/937	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:14%20GMT	https://softivuspro.com/bankhub-html/assets/images/cn-sm.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/cn-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
00:32:15	2243/2243	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:15%20GMT	https://softivuspro.com/bankhub-html/assets/images/euro-sm.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/euro-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
00:32:16	844/844	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:16%20GMT	https://softivuspro.com/bankhub-html/assets/images/jp-sm.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/jp-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
00:32:17	1187/1187	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:17%20GMT	https://softivuspro.com/bankhub-html/assets/images/uk-sm.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/uk-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
00:32:18	746/746	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:18%20GMT	https://softivuspro.com/bankhub-html/assets/images/visa-sm.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/visa-sm.png	(from https://softivuspro.com/bankhub-html/account-details.html)
00:32:19	932/932	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:19%20GMT	https://softivuspro.com/bankhub-html/assets/images/mastercard.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/mastercard.png	(from https://softivuspro.com/bankhub-html/deposit-details.html)
00:32:20	1660/1660	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:20%20GMT	https://softivuspro.com/bankhub-html/assets/images/paypal-big.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/paypal-big.png	(from https://softivuspro.com/bankhub-html/transaction-01.html)
00:32:21	579/579	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:21%20GMT	https://softivuspro.com/bankhub-html/assets/images/rs-sm.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/rs-sm.png	(from https://softivuspro.com/bankhub-html/make-transfer.html)
00:32:23	3578/3578	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:22%20GMT	https://softivuspro.com/bankhub-html/assets/images/qrcode.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/qrcode.png	(from https://softivuspro.com/bankhub-html/signin-qrcode.html)
00:32:24	29532/29532	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:24%20GMT	https://softivuspro.com/bankhub-html/assets/images/system-error.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/system-error.png	(from https://softivuspro.com/bankhub-html/404.html)
00:32:25	9747/9747	---M-Z	200	added ('OK')	text/css	etag:%222613-6757d5a0-7a3fd36af5d43e96;gz%22	https://softivuspro.com/bankhub-html/assets/css/hint.min.css	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/css/hint.min.css	(from https://softivuspro.com/bankhub-html/components.html)
00:32:25	1226/1226	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:25%20GMT	https://softivuspro.com/bankhub-html/assets/images/avatar-1.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/avatar-1.png	(from https://softivuspro.com/bankhub-html/components.html)
00:32:26	1236/1236	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:26%20GMT	https://softivuspro.com/bankhub-html/assets/images/avatar-2.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/avatar-2.png	(from https://softivuspro.com/bankhub-html/components.html)
00:32:27	1267/1267	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:27%20GMT	https://softivuspro.com/bankhub-html/assets/images/avatar-3.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/avatar-3.png	(from https://softivuspro.com/bankhub-html/components.html)
00:32:29	212256/212256	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:29%20GMT	https://softivuspro.com/bankhub-html/assets/images/layout.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/layout.png	(from https://softivuspro.com/bankhub-html/layout.html)
00:32:30	3356/3356	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:29%20GMT	https://softivuspro.com/bankhub-html/assets/images/logo-with-text-dark.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/logo-with-text-dark.png	(from https://softivuspro.com/bankhub-html/assets/js/main.js)
00:32:30	1661/1661	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:30%20GMT	https://softivuspro.com/bankhub-html/assets/images/logo-dark.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/logo-dark.png	(from https://softivuspro.com/bankhub-html/assets/js/main.js)
00:32:32	1756/1756	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:31%20GMT	https://softivuspro.com/bankhub-html/assets/images/logo-text-dark.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/logo-text-dark.png	(from https://softivuspro.com/bankhub-html/assets/js/main.js)
00:32:33	5208/5208	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:32%20GMT	https://softivuspro.com/bankhub-html/assets/images/qrcode-dark.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/qrcode-dark.png	(from https://softivuspro.com/bankhub-html/assets/js/main.js)
00:32:33	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-e5bf6d36ef207403;gz%22	https://softivuspro.com/bankhub-html/__webpack_require__.r(__webpack_exports__);	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/__webpack_require__.r(__webpack_exports__);	(from https://softivuspro.com/bankhub-html/assets/js/app.js)
00:32:35	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-e5bf6d36ef207403;gz%22	https://softivuspro.com/bankhub-html/);	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/);	(from https://softivuspro.com/bankhub-html/assets/js/app.js)
00:32:35	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-e5bf6d36ef207403;gz%22	https://softivuspro.com/bankhub-html/src/assets/js/app.js	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/src/assets/js/app.js	(from https://softivuspro.com/bankhub-html/assets/js/app.js)
00:32:37	20822/20822	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:37%20GMT	https://softivuspro.com/bankhub-html/assets/images/my-wallet-3.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/my-wallet-3.png	(from https://softivuspro.com/bankhub-html/dashboard-02.html)
00:32:37	23091/23091	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2023:32:37%20GMT	https://softivuspro.com/bankhub-html/assets/images/my-wallet-2.png	/Users/macbookair/websites/workk/softivuspro.com/bankhub-html/assets/images/my-wallet-2.png	(from https://softivuspro.com/bankhub-html/dashboard-02.html)
